,Product Name,Offer,Camera,Memory,Battery,Display,Ratting Number,Sale Price,Actual Price,No of Reviews,No of Rattings
688,Kechaoda A26,40% off,800 mAh Battery,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,3 Months Company Warranty,1.68 cm (0.66 inch) Display,4,899,1499,30256,1642
689,"Samsung Galaxy A16 5G (Blue Black, 128 GB)",18% off,50MP + 5MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM,5000 mAh Battery,17.02 cm (6.7 inch) Full HD+ Display,4.2,17442,21499,3977,211
690,"POCO X7 5G (Glacier Green, 128 GB)",28% off,50MP + 8MP + 2MP | 20MP Front Camera,8 GB RAM | 128 GB ROM,5500 mAh Battery,16.94 cm (6.67 inch) Display,4.3,17999,24999,29521,2217
691,LAVA A7 Torch+,33% off,0.3MP + 0MP | 0MP Front Camera,4 MB RAM | 32 MB ROM | Expandable Upto 32 GB,2575 mAh Battery,6.1 cm (2.4 inch) Quarter QVGA Display,4,1270,1899,1651,119
692,"Tecno Pova Slim 5G (Sky Blue, 128 GB)",16% off,50MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM,5160 mAh Battery,17.22 cm (6.78 inch) Display,4.3,20999,24999,917,70
693,Samsung 1207,43% off,800 mAh Battery,32 MB ROM,No Warrnty,3.81 cm (1.5 inch) Display,3.1,740,1299,3498,195
694,"Tecno Pova Slim 5G (Slim White, 128 GB)",16% off,50MP + 2MP | 13MP Front Camera,8 GB RAM | 128 GB ROM,5160 mAh Battery,17.22 cm (6.78 inch) Display,4.3,20999,24999,917,70
695,"REDMI 15 5G (Frosted White, 128 GB)",10% off,50MP Rear Camera,8 GB RAM | 128 GB ROM,7000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,16199,17999,3067,154
696,"Coolpad CP12 Neo (Blue, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
697,"OPPO Reno15 Pro Mini 5G (Glacier White, 256 GB)",7% off,200MP + 50MP + 50MP | Yes,12 GB RAM | 256 GB ROM,6200 mAh Battery,16.05 cm (6.32 inch) Full HD+ Display,4.7,59999,64999,288,67
698,"Tecno Pova Curve 5G (Neon Cyan, 256 GB)",16% off,64MP Rear Camera | 13MP Front Camera,8 GB RAM | 256 GB ROM,5500 mAh Battery,17.22 cm (6.78 inch) Display,4.4,19999,23999,1478,148
699,itel Flip 1 Keypad Mobile with Type C Charging| Leather Back | 1200 mAh Battery,7% off,0.8MP Rear Camera,4 MB RAM | 4 MB ROM | Expandable Upto 64 GB,1200 mAh Battery,6.1 cm (2.4 inch) QVGA Display,4,3041,3299,1342,89
700,"vivo V60e (Noble Gold, 256 GB)",8% off,200MP + 8MP | 50MP Front Camera,8 GB RAM | 256 GB ROM,6500 mAh Battery,17.2 cm (6.77 inch) Full HD+ Display,4.4,33999,36999,2682,163
701,"OPPO A5 5G (Mist White, 128 GB)",14% off,50MP + 2MP | 8MP Front Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,16.94 cm (6.67 inch) HD+ Display,4.3,17999,20999,129,2
702,"REDMI Note 15 5G (Mist Purple, 128 GB)",12% off,108MP Rear Camera,8 GB RAM | 128 GB ROM,5520 mAh Battery,17.2 cm (6.77 inch) Display,4.6,23492,26999,60,4
703,"REDMI 13C 5G (Starlight Black, 128 GB)",28% off,50MP Rear Camera | 5MP Front Camera,4 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,17.12 cm (6.74 inch) HD+ Display,4.3,9999,13999,47373,1852
704,"realme 15T 5G (Suit Titanium, 256 GB)",No Offer,50MP + 2MP | 50MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,16.69 cm (6.57 inch) Full HD Display,4.3,24999,24999,6256,404
705,"realme 15T 5G (Silk Blue, 256 GB)",No Offer,50MP + 2MP | 50MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,16.69 cm (6.57 inch) Full HD Display,4.3,24999,24999,6256,404
706,"Tecno Pova Curve 5G (Neon Cyan, 128 GB)",15% off,64MP Rear Camera | 13MP Front Camera,6 GB RAM | 128 GB ROM,5500 mAh Battery,17.22 cm (6.78 inch) Display,4.4,15999,18999,2341,236
707,"REDMI 15C 5G (Midnight Black, 128 GB)",12% off,50MP Rear Camera,8 GB RAM | 128 GB ROM,6000 mAh Battery,17.53 cm (6.9 inch) Display,4.3,14950,16999,38,4
708,GFive FLASH,50% off,1MP Rear Camera,32 MB RAM | 32 MB ROM,3000 mAh Battery,7.11 cm (2.8 inch) NA Display,3.8,999,1999,600,27
709,"POCO M8 (Frost Silver, 256 GB)",16% off,50MP Rear Camera | 20MP Front Camera,8 GB RAM | 256 GB ROM | Expandable Upto 1 TB,5520 mAh Battery,17.2 cm (6.77 inch) Full HD+ Display,4.6,20999,24999,731,61
710,"vivo Y31 Pro 5G (Mocha Brown, 128 GB)",14% off,50MP + 2MP | 8MP Front Camera,8 GB RAM | 128 GB ROM,6500 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,4.4,19999,23499,307,14
711,HOTLINE H310,50% off,0.3MP Rear Camera,32 MB RAM | 32 MB ROM,1000 mAh Battery,4.57 cm (1.8 inch) Display,3.5,499,999,7518,491
712,"LAVA Yuva Smart (Glossy Lavender, 64 GB)",3% off,13MP Rear Camera,3 GB RAM | 64 GB ROM,5000 mAh Battery,17.14 cm (6.75 inch) Display,4,6498,6699,294,16
713,"vivo Y19s 5G (Majestic Green, 128.0 GB)",15% off,13MP + 0.08MP | 5MP Front Camera,4 GB RAM | 128.0 GB ROM | Expandable Upto 2 TB,6000 mAh Battery,17.12 cm (6.74 inch) Display,4.4,13499,15999,70,2
714,HOTLINE CLASSIC(ZEUS),50% off,1.3MP + 0MP | 0MP Front Camera,32 MB RAM | 32 MB ROM | Expandable Upto 16 MB,1100 mAh Battery,4.57 cm (1.8 inch) NA Display,3.7,499,999,437,23
715,"realme GT 7T (Racing Yellow, 256 GB)",11% off,50MP + 8MP | 32MP Front Camera,12 GB RAM | 256 GB ROM,7000 mAh Li-ion Battery,17.27 cm (6.8 inch) Full HD+ AMOLED Display,4.5,37999,42999,409,33
716,"OPPO K13 Turbo 5G (Midnight Maverick, 256 GB)",16% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.5,29999,35999,8486,518
717,HOTLINE H310,53% off,0.3MP Rear Camera,32 MB RAM | 32 MB ROM,100 mAh Battery,4.57 cm (1.8 inch) Display,3.5,469,999,7518,491
718,"realme GT 7T (IceSense Blue, 512 GB)",10% off,50MP + 8MP | 32MP Front Camera,12 GB RAM | 512 GB ROM,7000 mAh Li-ion Battery,17.27 cm (6.8 inch) Full HD+ AMOLED Display,4.5,41999,46999,409,33
719,"OPPO K13 Turbo 5G (Purple Phantom, 256 GB)",16% off,50MP + 2MP | 16MP Front Camera,8 GB RAM | 256 GB ROM,7000 mAh Battery,17.27 cm (6.8 inch) Full HD+ Display,4.5,29999,35999,8486,518
720,"realme P4x 5G (Lake Green, 128 GB)",8% off,50MP + 2MP | 8MP Front Camera,6 GB RAM | 128 GB ROM,7000 mAh Battery,17.07 cm (6.72 inch) Full HD+ Display,4.4,16499,17999,7161,549
721,"Coolpad CP12 Neo (Gold, 64 GB)",27% off,13MP Rear Camera | 5MP Front Camera,8 GB RAM | 64 GB ROM | Expandable Upto 512 GB,5000 mAh Battery,16.66 cm (6.56 inch) Display,,7299,9999,7161,549
722,"REDMI A5 (Jaisalmer Gold, 128 GB)",10% off,32MP Rear Camera | 8MP Front Camera,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,5200 mAh Battery,17.48 cm (6.88 inch) HD+ Display,4.2,8999,9999,4887,233
723,"REDMI A5 (Pondicherry Blue, 128 GB)",10% off,32MP Rear Camera | 8MP Front Camera,4 GB RAM | 128 GB ROM | Expandable Upto 2 TB,5200 mAh Battery,17.48 cm (6.88 inch) HD+ Display,4.2,8999,9999,4887,233
724,"KARBONN K9 Jumbo,Dual Keypad Mobile,2.4 Big LCD,2MP Camera,1800mAh Battery,FM,Vibratore",20% off,2MP + 0MP | 2MP Front Camera,52 MB RAM | 32 MB ROM | Expandable Upto 32 GB,1800 mAh Battery,6.1 cm (2.4 inch) QVGA Display,4.1,1498,1890,872,34
725,KARBONN K140 Pop,13% off,0.3MP + 0MP | 0.03MP Front Camera,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB,1000 mAh Battery,4.57 cm (1.8 inch) FWVGA Display,3.9,945,1090,6206,520
726,"Samsung Galaxy S25 5G (Silver Shadow, 256 GB)",7% off,50MP + 10MP + 12MP | 12MP Front Camera,12 GB RAM | 256 GB ROM,4000 mAh Battery,15.75 cm (6.2 inch) Full HD+ Display,4.6,74999,80999,2861,322
727,"Apple iPhone 14 (Blue, 128 GB)",No Offer,12MP + 12MP | 12MP Front Camera,128 GB ROM,"A15 Bionic Chip, 6 Core Processor Processor",15.49 cm (6.1 inch) Super Retina XDR Display,4.6,54900,54900,321738,11943
728,"IQOO 15 5G (Alpha, 256 GB)",11% off,50MP Rear Camera,12 GB RAM | 256 GB ROM,7000 mAh Battery,17.4 cm (6.85 inch) Display,4.7,68000,76999,89,6
729,"IQOO 15 5G (Legend, 256 GB)",11% off,50MP Rear Camera,12 GB RAM | 256 GB ROM,7000 mAh Battery,17.4 cm (6.85 inch) Display,4.7,67800,76999,89,6
730,"REDMI 13 5G (Orchid Pink, 128 GB)",25% off,108MP Rear Camera,8 GB RAM | 128 GB ROM,5030 mAh Battery,17.25 cm (6.79 inch) Full HD+ Display,4.2,14974,19999,15051,790
731,"REDMI 14C 5G (Stardust Purple, 128 GB)",18% off,50MP Rear Camera | 8MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5160 mAh Battery,17.48 cm (6.88 inch) HD+ Display,4.3,12298,14999,10036,488
732,"REDMI A5 (Pondicherry Blue, 64 GB)",11% off,32MP Rear Camera | 8MP Front Camera,3 GB RAM | 64 GB ROM | Expandable Upto 2 TB,5200 mAh Battery,17.48 cm (6.88 inch) HD+ Display,4.1,7999,8999,7208,338
733,"Ai+ Nova 5G (Blue, 128 GB)",18% off,50MP Rear Camera | 5MP Front Camera,6 GB RAM | 128 GB ROM | Expandable Upto 1 TB,5000 mAh Battery,17.13 cm (6.745 inch) HD+ Display,4.2,8999,10999,25287,1590
